TARGET_B,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U,DemMedIncome_Missing
1,1.410986973710262,1.8082887711792655,1.1314021114911006,1.1314021114911006,2.5726122302071057,2.533696813957432,2.4655539212721855,2.547098670044448,3.0492730404820207,3.7864597824528,12,33,38,6,17,17,0,0,37.0,46600.0,0,51715.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,1.9600947840472698,0.09531017980432493,1.410986973710262,2.714694743820879,2.714694743820879,2.2082744135228043,2.714694743820879,3.0007198150650303,4.7104306966455844,6,15,36,2,5,13,0,49,47.0,38800.0,19,53513.457361167966,0,0,0,0,0,1,1,0,1
1,1.62924053973028,2.89591193827178,0.7419373447293773,2.2082744135228043,1.8082887711792655,1.5475625087160128,1.297463147413275,1.410986973710262,2.89591193827178,4.7104306966455844,11,31,63,5,14,27,1,51,73.0,36000.0,40,43618.0,0,0,0,0,1,1,1,0,0
1,2.4069451083182885,3.914021008090819,1.62924053973028,2.8390784635086144,1.62924053973028,1.8515994695840718,1.8625285401162621,1.7047480922384253,1.410986973710262,4.728272383122075,45,66,137,14,25,50,1,51,68.5,45200.0,21,53513.457361167966,0,0,0,0,1,1,0,0,1
0,0.7419373447293773,2.2082744135228043,-2.3025850929940455,1.62924053973028,3.0007198150650303,2.714694743820879,2.1447610078004784,2.4069451083182885,2.9496883350525844,4.728272383122075,13,33,62,6,6,27,1,51,54.0,40300.0,25,45714.0,0,0,0,0,1,0,1,0,0
0,1.1314021114911006,3.40452517175483,0.7419373447293773,2.8390784635086144,3.0007198150650303,2.2438960966453663,1.4182774069729414,2.451005098112319,3.1822118404966093,4.844974178195408,12,29,74,6,14,29,1,49,41.0,57800.0,24,53513.457361167966,0,0,0,0,1,1,1,0,1
0,2.4932054526026954,3.4688560301359703,1.9600947840472698,2.714694743820879,1.62924053973028,1.860974538249528,1.5539252025038415,1.8547342683894434,2.714694743820879,4.804840381116659,14,32,70,6,17,31,1,41,7.0,61900.0,23,53513.457361167966,0,0,0,0,1,1,0,0,0
1,0.7419373447293773,2.312535423847214,0.09531017980432493,1.62924053973028,2.714694743820879,2.6461747973841225,2.028148247292285,2.5726122302071057,2.89591193827178,4.86830338551846,11,26,60,4,10,25,1,46,66.0,49100.0,25,48418.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.89591193827178,2.89591193827178,2.89591193827178,2.89591193827178,2.8390784635086144,2.8390784635086144,5,10,9,2,4,3,0,49,59.0,57500.0,26,48418.0,0,1,0,0,0,1,0,0,0
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.8390784635086144,2.8390784635086144,10,15,13,4,6,5,0,45,33.0,38300.0,27,41324.0,0,1,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.0007198150650303,2.533696813957432,2.533696813957432,1.62924053973028,2.9496883350525844,3.370738174177447,10,22,20,4,9,8,0,36,54.5,47100.0,45,48104.0,0,0,0,0,0,1,0,0,1
1,1.62924053973028,2.714694743820879,1.62924053973028,2.5726122302071057,2.4932054526026954,2.8154087194227095,2.970414465569701,2.8154087194227095,2.8390784635086144,4.719391330078114,25,42,77,11,20,33,1,46,77.0,65500.0,43,48104.0,0,0,0,0,0,0,1,0,0
1,1.410986973710262,1.9600947840472698,1.1314021114911006,1.62924053973028,2.312535423847214,2.2353763433005955,2.1435893615035875,2.2082744135228043,2.8390784635086144,3.9721769282478934,6,26,37,4,14,15,1,49,67.0,67700.0,34,57721.0,0,0,0,0,0,0,0,0,0
0,1.62924053973028,3.1822118404966093,1.1314021114911006,2.6461747973841225,1.62924053973028,2.1400661634962708,1.814824742159051,2.0918640616783932,3.139832617527748,4.728272383122075,11,32,70,5,16,29,1,51,75.0,38100.0,32,44306.0,0,0,0,0,1,1,1,0,0
0,1.8082887711792655,3.6136169696133895,1.1314021114911006,2.89591193827178,1.62924053973028,1.6620303625532709,1.4929040961781488,1.5623463049002497,2.89591193827178,4.86830338551846,13,34,83,6,17,33,1,49,41.0,49500.0,25,49102.0,0,0,0,0,1,0,1,0,0
1,1.410986973710262,2.4932054526026954,0.7419373447293773,1.8082887711792655,2.0918640616783932,1.9600947840472698,1.9358598132018119,2.028148247292285,2.89591193827178,4.728272383122075,12,28,60,6,13,24,1,27,78.0,52200.0,27,52109.0,0,0,0,0,1,1,0,0,0
0,0.7419373447293773,2.312535423847214,0.7419373447293773,1.8082887711792655,2.714694743820879,2.714694743820879,2.468099531471619,2.714694743820879,3.095577608523707,4.511957804265912,12,34,63,6,17,26,1,49,52.0,45800.0,25,50558.0,0,0,0,0,0,0,0,0,0
1,2.4069451083182885,2.4069451083182885,1.62924053973028,1.62924053973028,1.62924053973028,1.5368672195992648,1.5368672195992648,1.62924053973028,2.7788192719904172,3.55820113047182,14,32,31,6,14,12,1,49,70.0,43800.0,31,45654.0,0,0,0,0,1,0,0,0,0
0,0.7419373447293773,2.8390784635086144,0.7419373447293773,2.4069451083182885,3.261935314328648,3.261935314328648,2.8219739474205245,3.261935314328648,3.095577608523707,4.821087692210561,13,33,75,6,17,32,1,49,71.5,26400.0,25,34167.0,0,0,0,0,0,1,0,0,1
0,0.09531017980432493,1.62924053973028,-2.3025850929940455,0.7419373447293773,3.299533727885655,3.299533727885655,2.4765384001174837,2.8390784635086144,2.89591193827178,4.345103280569283,13,30,47,6,6,19,0,36,75.0,41200.0,27,53117.0,0,0,0,0,0,0,0,0,0
1,0.09531017980432493,2.2082744135228043,0.09531017980432493,1.62924053973028,2.714694743820879,2.714694743820879,2.131796772013764,2.714694743820879,3.0492730404820207,4.175924549214524,12,30,52,6,14,21,1,36,82.0,49800.0,36,53117.0,0,0,0,0,0,0,1,0,0
1,1.8082887711792655,3.095577608523707,1.62924053973028,2.5726122302071057,1.62924053973028,1.62924053973028,1.5830939370944983,1.62924053973028,2.8390784635086144,4.796616650559047,10,27,74,5,14,31,1,36,75.0,42200.0,43,44220.0,0,0,0,0,1,0,1,0,0
1,1.8082887711792655,3.0492730404820207,1.62924053973028,2.4932054526026954,1.62924053973028,1.4883995840570443,1.4883995840570443,1.4586150226995167,1.410986973710262,4.852811208902689,16,33,70,4,13,27,1,43,67.0,47500.0,34,53513.457361167966,0,0,0,0,1,1,1,0,0
1,1.1314021114911006,2.7788192719904172,0.7419373447293773,2.4069451083182885,2.312535423847214,2.312535423847214,2.028148247292285,2.312535423847214,3.1822118404966093,4.86830338551846,11,31,71,6,17,33,1,46,63.5,48300.0,38,44220.0,0,0,0,0,0,1,1,0,1
0,1.1314021114911006,2.6461747973841225,0.7419373447293773,2.2082744135228043,2.0918640616783932,2.0918640616783932,2.028148247292285,2.0918640616783932,3.0007198150650303,4.6549122778829055,13,30,64,6,13,24,1,45,66.0,45800.0,36,37057.0,0,0,0,0,1,1,0,0,0
0,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,3.2228678461377385,3.080532875246456,3.080532875246456,3.0007198150650303,2.9496883350525844,3.370738174177447,14,28,27,6,13,11,0,48,55.0,51600.0,40,42045.0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,2.6461747973841225,0.7419373447293773,1.9600947840472698,2.312535423847214,1.8718021769015913,1.7850704810772584,1.8082887711792655,2.9496883350525844,4.175924549214524,13,34,54,6,17,22,1,53,72.0,34200.0,35,29038.0,0,0,0,0,1,1,1,0,0
1,1.8082887711792655,3.095577608523707,1.410986973710262,2.4932054526026954,2.4069451083182885,2.451005098112319,1.8594181177018698,2.4069451083182885,3.0492730404820207,4.478472532942134,14,35,65,6,17,26,1,35,35.0,65800.0,39,53513.457361167966,0,0,0,0,1,1,1,0,0
0,1.410986973710262,2.2082744135228043,0.7419373447293773,1.8082887711792655,2.714694743820879,2.4932054526026954,2.323367632176574,2.5726122302071057,3.139832617527748,4.821087692210561,13,33,60,6,15,28,0,51,60.0,28500.0,29,53513.457361167966,0,0,0,0,0,1,1,0,0
1,1.8082887711792655,3.370738174177447,0.7419373447293773,2.89591193827178,1.62924053973028,1.780024213009634,1.62924053973028,2.028148247292285,2.714694743820879,4.804840381116659,12,33,80,6,17,33,1,47,74.0,56700.0,41,53513.457361167966,0,0,0,0,1,1,0,0,0
0,1.9600947840472698,3.095577608523707,0.7419373447293773,2.0918640616783932,2.714694743820879,2.7239235502585,2.5079719227189963,2.714694743820879,2.8390784635086144,4.837075242970874,14,36,74,6,17,34,1,48,47.0,80700.0,53,53513.457361167966,0,0,0,0,1,1,1,0,1
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.714694743820879,2.312535423847214,2.312535423847214,2.714694743820879,2.7788192719904172,3.0007198150650303,14,22,18,6,10,8,0,48,31.0,80700.0,53,46250.0,0,0,0,1,0,0,0,0,0
0,1.1314021114911006,2.6461747973841225,0.7419373447293773,2.2082744135228043,2.312535423847214,2.131796772013764,1.918392120161421,2.028148247292285,2.9496883350525844,4.821087692210561,13,35,68,6,17,30,1,46,48.0,43900.0,39,43707.0,0,0,0,0,1,0,0,0,0
0,1.410986973710262,2.8390784635086144,0.7419373447293773,2.0918640616783932,3.2228678461377385,3.2228678461377385,2.6748380668960965,3.2228678461377385,2.9496883350525844,4.86830338551846,14,36,77,6,17,32,1,46,85.0,62300.0,43,46625.0,0,0,0,0,0,1,1,0,0
1,1.1314021114911006,1.8082887711792655,0.7419373447293773,1.1314021114911006,2.4932054526026954,2.3767644911682972,2.131796772013764,2.4069451083182885,2.8390784635086144,3.7864597824528,12,31,36,6,14,14,0,48,57.0,57100.0,42,42146.0,0,0,0,0,0,1,1,0,0
1,1.62924053973028,2.7788192719904172,1.410986973710262,2.4069451083182885,2.312535423847214,2.272125885509337,2.201659174404085,2.2082744135228043,2.89591193827178,4.395682961121367,14,36,67,6,17,26,1,43,54.0,57100.0,41,53513.457361167966,0,0,0,0,1,1,0,0,1
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.8390784635086144,2.8390784635086144,10,15,13,4,6,5,0,31,47.0,36300.0,24,49690.0,0,1,0,0,0,1,0,0,1
0,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,3.914021008090819,3.914021008090819,3.914021008090819,1.6610811455859387,2.7788192719904172,2.7788192719904172,12,17,14,5,5,6,0,22,45.0,69600.0,32,49690.0,0,1,0,0,0,1,1,0,0
1,1.62924053973028,1.8082887711792655,0.7419373447293773,1.1314021114911006,2.312535423847214,2.2082744135228043,2.2267833795777636,2.312535423847214,3.095577608523707,3.716008121502189,11,31,34,5,14,13,1,27,50.0,57100.0,32,49690.0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.410986973710262,0.09531017980432493,0.7419373447293773,2.7788192719904172,2.6461747973841225,2.533696813957432,2.7788192719904172,3.095577608523707,3.9721769282478934,12,30,40,6,14,16,1,11,47.0,59200.0,32,49690.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,1.8082887711792655,0.09531017980432493,1.410986973710262,2.7788192719904172,2.7788192719904172,2.3767644911682972,2.7788192719904172,2.89591193827178,4.345103280569283,11,28,49,4,11,18,0,27,64.0,65300.0,35,39364.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.0007198150650303,2.714694743820879,2.714694743820879,2.312535423847214,2.89591193827178,3.370738174177447,12,25,23,4,10,9,0,49,63.5,59200.0,34,54597.0,0,0,0,0,0,1,1,0,1
1,0.7419373447293773,2.0918640616783932,0.7419373447293773,1.1314021114911006,2.714694743820879,2.714694743820879,2.349468678892896,2.714694743820879,1.410986973710262,3.8088822465086327,12,24,29,4,11,11,0,51,47.0,30300.0,23,53513.457361167966,0,0,0,0,0,1,0,0,1
1,0.7419373447293773,1.410986973710262,0.09531017980432493,0.7419373447293773,3.0007198150650303,2.714694743820879,3.0252910757955354,2.312535423847214,3.261935314328648,3.933784497209659,11,32,41,5,15,17,0,49,68.0,61200.0,24,50865.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,3.0007198150650303,2.714694743820879,2.714694743820879,2.714694743820879,3.139832617527748,3.55820113047182,10,25,23,4,11,10,0,36,47.0,49300.0,29,53513.457361167966,0,0,0,0,0,1,0,1,1
1,0.7419373447293773,2.0918640616783932,0.09531017980432493,1.62924053973028,3.0007198150650303,2.8390784635086144,2.3608540011180215,2.6461747973841225,2.9496883350525844,4.044804116661965,13,33,46,6,15,19,1,43,52.0,41900.0,38,42786.0,0,0,0,0,0,0,1,0,0
0,1.62924053973028,3.1822118404966093,0.7419373447293773,2.6461747973841225,1.62924053973028,1.5040773967762742,1.5623463049002497,1.62924053973028,2.7788192719904172,4.844974178195408,12,29,73,5,12,30,1,35,81.0,93500.0,26,51491.0,0,0,0,0,1,0,0,0,0
0,0.7419373447293773,1.1314021114911006,0.7419373447293773,1.1314021114911006,3.2228678461377385,3.0252910757955354,2.8390784635086144,3.0252910757955354,3.0492730404820207,3.7400477406883357,14,24,26,5,10,11,0,41,53.0,56400.0,39,51491.0,0,0,0,0,0,1,1,0,0
0,1.8082887711792655,3.1822118404966093,1.62924053973028,2.8390784635086144,1.410986973710262,1.5953389880545987,1.4609379041156563,1.5892352051165808,2.714694743820879,4.829113417472866,13,30,74,6,15,30,1,26,85.0,44600.0,41,56708.0,0,0,0,0,1,0,1,0,0
1,0.7419373447293773,1.62924053973028,-2.3025850929940455,0.7419373447293773,3.0007198150650303,3.0007198150650303,2.6026896854443837,2.4069451083182885,2.89591193827178,4.3054155323020415,13,31,50,6,6,20,0,27,54.0,45800.0,26,48311.0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,2.8390784635086144,1.1314021114911006,1.9600947840472698,0.7419373447293773,1.410986973710262,1.0508216248317612,1.410986973710262,2.8390784635086144,4.728272383122075,7,17,35,3,7,10,1,30,27.0,34500.0,28,48311.0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,3.370738174177447,1.62924053973028,2.89591193827178,2.714694743820879,2.424802725718295,2.281361456542419,2.424802725718295,2.7788192719904172,4.860587297852597,15,35,84,6,17,32,1,27,50.0,53300.0,39,48311.0,0,0,0,0,1,0,0,1,0
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.714694743820879,2.312535423847214,2.312535423847214,1.62924053973028,2.7788192719904172,3.095577608523707,12,18,16,5,8,7,0,41,54.0,41400.0,33,51031.0,0,0,0,1,0,0,1,0,0
0,0.09531017980432493,2.312535423847214,0.09531017980432493,2.2082744135228043,3.0007198150650303,3.0007198150650303,2.379546134130174,3.0007198150650303,3.139832617527748,4.837075242970874,10,29,66,4,12,28,1,49,49.0,49800.0,25,47358.0,0,0,0,0,0,1,0,0,0
0,1.1314021114911006,3.716008121502189,0.09531017980432493,2.8390784635086144,1.62924053973028,1.62924053973028,1.7334238922150915,1.62924053973028,2.89591193827178,4.844974178195408,11,29,77,5,13,29,1,43,54.5,40500.0,25,41683.0,0,0,0,0,1,1,1,0,1
1,1.410986973710262,1.8082887711792655,1.1314021114911006,1.62924053973028,2.714694743820879,2.47232786758114,2.295560478057081,2.5201129055226197,2.7788192719904172,3.7864597824528,14,32,37,6,14,14,1,51,51.5,31000.0,25,44032.0,0,0,0,0,1,1,0,0,1
1,0.7419373447293773,2.89591193827178,0.7419373447293773,2.714694743820879,2.714694743820879,2.714694743820879,2.318458442150336,2.714694743820879,3.0492730404820207,4.875960390769654,12,31,80,6,15,32,1,51,47.0,33500.0,25,44032.0,0,0,0,0,1,1,1,0,1
1,1.9600947840472698,3.139832617527748,1.62924053973028,2.6461747973841225,1.1314021114911006,1.5107219394949425,1.4929040961781488,1.4586150226995167,1.62924053973028,4.6549122778829055,10,30,68,5,16,28,1,28,53.0,39700.0,49,50097.0,0,0,0,0,0,1,0,0,1
1,0.09531017980432493,1.62924053973028,0.09531017980432493,1.1314021114911006,2.7788192719904172,2.7788192719904172,2.2925347571405443,2.7788192719904172,3.0492730404820207,4.278054044290903,11,27,45,4,10,15,0,27,49.0,39700.0,28,50097.0,0,0,0,0,0,1,0,0,0
1,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,3.0007198150650303,3.0007198150650303,3.0007198150650303,2.6619665279224902,2.9496883350525844,2.9496883350525844,10,17,15,4,4,6,0,49,59.15084489627696,50000.0,31,53513.457361167966,0,1,0,0,0,1,1,0,1
0,1.1314021114911006,2.6461747973841225,0.09531017980432493,1.9600947840472698,2.714694743820879,2.6693093727857793,2.1598687907924505,2.714694743820879,2.7788192719904172,4.852811208902689,12,28,62,5,11,25,1,25,75.0,49100.0,31,50366.0,0,0,0,0,0,1,0,0,0
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.139832617527748,3.139832617527748,3.139832617527748,3.139832617527748,3.139832617527748,3.139832617527748,10,21,19,4,9,8,0,45,44.5,50400.0,25,43363.0,0,0,0,1,0,0,0,0,1
1,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.0007198150650303,2.714694743820879,2.714694743820879,3.0007198150650303,3.299533727885655,3.4688560301359703,9,25,24,4,11,10,0,42,53.0,32200.0,26,43363.0,0,0,0,0,0,1,0,0,0
0,0.7419373447293773,1.1314021114911006,0.09531017980432493,0.7419373447293773,3.2228678461377385,2.8678989020441064,2.714694743820879,2.312535423847214,2.89591193827178,3.7864597824528,13,32,35,6,14,14,0,45,63.5,40300.0,27,50382.0,0,0,0,0,0,1,1,0,1
1,1.410986973710262,2.714694743820879,1.1314021114911006,1.9600947840472698,-2.3025850929940455,2.4292177439274116,2.264883225810034,2.312535423847214,2.4069451083182885,4.278054044290903,25,45,77,5,15,23,1,45,63.5,40000.0,26,53513.457361167966,0,0,0,0,0,1,0,0,1
0,1.1314021114911006,2.8390784635086144,-2.3025850929940455,2.0918640616783932,3.2228678461377385,3.2872818575322613,2.691243082785829,2.3608540011180215,2.714694743820879,4.837075242970874,13,35,77,6,6,34,1,37,84.0,49200.0,34,41625.0,0,0,0,0,0,1,0,0,0
0,1.410986973710262,2.4932054526026954,0.09531017980432493,1.62924053973028,2.312535423847214,2.2617630984737906,2.050270164379556,2.312535423847214,2.714694743820879,4.86830338551846,13,35,64,6,17,28,1,45,39.0,42900.0,42,40714.0,0,0,0,0,1,0,0,0,0
1,1.1314021114911006,2.714694743820879,0.09531017980432493,2.2082744135228043,2.714694743820879,2.4655539212721855,2.178155014615869,2.714694743820879,2.7788192719904172,4.779963476361254,11,27,64,6,15,29,1,53,80.0,42800.0,31,41500.0,0,0,0,0,0,1,0,0,0
0,0.09531017980432493,1.1314021114911006,-2.3025850929940455,0.09531017980432493,2.7788192719904172,2.7788192719904172,2.4932054526026954,2.8094026953624978,2.714694743820879,3.933784497209659,9,23,33,3,3,13,0,46,60.0,42900.0,32,45208.0,1,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.5726122302071057,0.09531017980432493,2.4932054526026954,1.62924053973028,2.151762203259462,2.052840859882657,1.62924053973028,2.714694743820879,4.7104306966455844,10,29,65,4,12,26,1,46,82.0,42900.0,32,53513.457361167966,0,0,0,0,0,1,0,0,0
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.8390784635086144,2.4069451083182885,2.4069451083182885,2.8390784635086144,3.0492730404820207,3.4372078191851885,10,22,22,4,9,8,0,53,65.0,42300.0,41,39286.0,0,0,0,0,0,1,1,0,0
0,0.7419373447293773,1.9600947840472698,0.7419373447293773,1.62924053973028,2.714694743820879,2.6461747973841225,2.528125768907977,2.6461747973841225,3.0492730404820207,4.175924549214524,13,32,49,6,15,19,1,36,55.0,55600.0,29,44125.0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,1.9600947840472698,0.7419373447293773,1.410986973710262,2.5726122302071057,2.4932054526026954,2.2834022735772717,2.451005098112319,3.1822118404966093,3.716008121502189,11,30,33,6,15,15,1,45,41.0,58200.0,37,53513.457361167966,0,0,0,0,1,1,0,0,1
1,1.9600947840472698,2.8390784635086144,1.410986973710262,2.4932054526026954,1.9600947840472698,1.6845453849209058,1.4929040961781488,1.5789787049493917,2.89591193827178,4.812997033190408,12,32,67,5,15,30,1,31,55.5,18200.0,29,53513.457361167966,0,0,0,0,1,1,0,0,1
0,0.09531017980432493,1.62924053973028,-2.3025850929940455,0.09531017980432493,3.2228678461377385,3.2228678461377385,2.6461747973841225,2.89591193827178,2.9496883350525844,4.565389315976247,13,28,55,6,6,22,0,39,83.0,70000.0,20,48750.0,0,0,0,0,0,0,1,0,0
0,1.62924053973028,1.8082887711792655,1.1314021114911006,1.410986973710262,2.312535423847214,2.3513752571634776,2.2617630984737906,2.3767644911682972,2.89591193827178,3.8088822465086327,14,30,36,6,14,14,1,25,38.0,72300.0,29,48750.0,0,0,0,0,0,1,0,0,0
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.095577608523707,3.095577608523707,10,17,15,3,6,5,0,24,47.0,40500.0,38,53513.457361167966,0,0,0,1,0,1,0,0,1
0,1.1314021114911006,2.714694743820879,-2.3025850929940455,2.0918640616783932,1.62924053973028,1.62924053973028,1.4422019930581864,2.6619665279224902,2.714694743820879,4.812997033190408,11,29,67,4,4,28,1,27,59.15084489627696,44800.0,15,48750.0,0,0,0,0,1,1,0,0,1
1,1.8082887711792655,2.0918640616783932,1.1314021114911006,1.62924053973028,2.4932054526026954,2.189416394888408,2.1077860146889784,2.3767644911682972,3.0007198150650303,3.7864597824528,13,33,37,6,16,16,1,31,7.0,43200.0,43,48750.0,0,0,0,0,1,1,0,0,0
1,0.7419373447293773,3.0492730404820207,0.09531017980432493,2.312535423847214,2.4932054526026954,2.4069451083182885,1.9600947840472698,2.4932054526026954,2.714694743820879,4.829113417472866,12,31,74,5,13,29,1,12,40.0,94600.0,32,63535.0,0,0,0,0,0,0,1,0,0
