TARGET_B,ID,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U
1,188164,10.0,3,15,2,11,10.0,9.67,8.53,10.0,19,94,7,15,43,2,6,19,1,14,,136200.0,26,0.0,1,0,0,0,0,1,0,1
0,115942,,7,34,5,15,4.0,3.86,4.1,3.4,23,121,6,22,71,4,13,27,1,17,75.0,86400.0,23,45541.0,0,0,0,0,1,0,0,0
1,115935,20.0,2,5,1,2,15.0,15.0,10.4,15.0,21,67,12,31,48,6,14,18,0,27,,46300.0,39,0.0,0,0,0,0,0,1,0,0
0,115215,,4,5,2,2,10.0,9.0,8.2,8.5,17,34,12,29,29,6,14,12,0,38,,42100.0,23,37097.0,0,0,0,0,0,1,1,0
1,36809,5.0,3,15,1,7,5.0,5.0,4.27,5.0,16,127,7,18,40,2,5,12,1,17,85.0,87600.0,21,64841.0,0,0,0,0,1,0,1,0
1,116008,5.0,6,13,3,5,12.0,11.0,9.31,11.0,22,64,11,32,56,5,16,22,1,35,63.0,81300.0,20,65326.0,0,0,0,0,0,0,0,0
0,116065,,1,7,0,6,17.0,17.0,14.29,,17,79,13,34,58,6,6,25,1,31,7.0,57600.0,23,41714.0,0,0,0,0,0,1,0,0
1,116063,5.0,2,5,2,4,20.0,16.5,10.0,16.5,19,56,13,31,41,6,13,16,0,27,67.0,68000.0,35,41714.0,0,0,0,0,0,0,0,0
1,116053,6.0,4,5,3,3,7.0,6.0,6.0,5.67,18,28,7,20,19,4,10,8,1,24,45.0,111200.0,36,41714.0,0,0,0,0,0,0,1,0
0,120786,,5,13,3,6,15.0,10.6,8.92,12.0,15,88,12,27,65,5,13,24,0,30,35.0,0.0,30,51681.0,0,0,0,0,0,0,1,0
1,116082,10.0,3,3,2,2,10.0,7.33,7.33,6.0,18,24,12,22,20,6,11,9,0,27,64.0,56900.0,32,51681.0,0,0,0,1,0,0,1,0
1,119038,7.0,4,8,4,4,5.4,6.6,6.18,6.6,16,44,14,34,40,6,16,16,1,24,,89000.0,38,61805.0,0,0,0,0,1,1,1,0
0,116156,,2,12,1,8,18.0,18.0,10.33,18.0,17,88,13,34,64,6,17,26,1,35,64.0,175000.0,28,61805.0,0,0,0,0,0,0,0,0
1,116186,10.0,4,22,2,11,13.0,13.0,11.95,14.0,15,129,15,33,81,6,14,31,1,49,54.0,71100.0,26,50287.0,0,0,0,0,1,0,1,0
0,116244,,4,4,1,1,6.0,6.0,6.0,10.0,20,32,12,23,24,6,10,8,0,21,,91300.0,19,0.0,0,0,0,0,0,1,1,0
0,13249,,7,19,5,13,7.0,5.86,4.89,6.2,16,105,24,44,79,6,17,29,1,0,,84600.0,0,0.0,0,0,0,0,0,1,1,0
1,116251,10.0,7,22,5,11,6.0,8.0,6.41,8.2,16,77,14,35,61,6,17,23,1,14,47.0,127400.0,22,78706.0,0,0,0,0,1,0,0,0
0,116394,,2,2,2,2,25.0,15.0,15.0,15.0,17,30,14,25,23,6,12,10,0,46,,56600.0,34,0.0,0,0,0,0,0,1,0,0
1,116267,20.0,2,2,1,1,20.0,15.0,15.0,10.0,18,24,11,22,20,5,10,9,0,13,73.0,108800.0,48,63851.0,0,0,0,1,0,0,0,0
1,58883,5.0,5,6,3,3,10.0,8.2,7.83,10.0,16,29,15,30,29,6,14,12,1,51,,107200.0,58,63851.0,0,0,0,0,0,0,0,0
1,121926,20.0,3,4,1,1,16.0,8.33,10.25,5.0,15,35,16,33,31,5,13,12,0,14,,112500.0,29,0.0,0,0,0,0,0,1,0,0
0,116356,,2,11,1,5,10.0,10.0,8.09,10.0,17,89,13,31,62,6,15,24,1,39,43.0,65100.0,35,0.0,0,0,0,0,1,1,0,0
0,116350,,2,3,1,2,20.0,17.5,13.33,20.0,18,41,12,31,31,6,14,13,0,39,51.0,65100.0,35,74192.0,0,0,0,0,0,0,0,0
0,116346,,2,2,1,1,17.0,16.0,16.0,15.0,18,29,10,23,22,4,10,9,0,35,43.0,115600.0,33,74192.0,0,0,0,0,0,0,0,0
0,115574,,3,17,2,12,17.0,15.67,7.95,15.5,18,123,13,34,77,6,16,33,1,14,53.0,72400.0,33,73415.0,0,0,0,0,1,0,0,0
0,116383,,2,2,2,2,20.0,15.0,15.0,15.0,18,29,10,23,21,4,10,9,0,38,65.0,66400.0,35,39930.0,0,0,0,0,0,1,0,0
1,185901,10.0,7,11,4,6,5.0,6.14,5.36,6.0,6,41,19,40,41,7,17,16,1,0,17.0,67400.0,0,50755.0,0,0,0,0,0,0,1,0
1,68807,15.0,2,2,2,2,15.0,9.0,9.0,9.0,21,28,10,21,20,4,9,8,0,12,,374100.0,22,124851.0,0,0,0,0,0,0,0,0
0,1635,,1,8,0,5,15.0,15.0,7.75,,26,80,11,30,72,4,4,26,1,14,47.0,345300.0,26,0.0,0,0,0,0,0,1,1,0
1,116951,6.0,7,10,5,8,10.0,6.57,6.1,5.8,17,53,12,30,38,6,16,17,1,9,83.0,156500.0,26,124851.0,0,0,0,0,1,1,0,0
0,116423,,3,10,1,4,16.0,14.67,12.6,14.0,26,67,10,28,53,5,14,21,1,14,,374100.0,30,0.0,0,0,0,0,0,1,0,0
1,116420,20.0,3,6,1,2,10.0,14.0,9.33,10.0,22,53,12,32,41,6,15,16,0,14,,195100.0,21,0.0,0,0,0,0,0,1,1,0
0,118292,,8,8,3,3,5.0,5.63,5.63,5.33,15,33,14,31,29,6,14,12,1,45,,50400.0,33,0.0,0,0,0,0,0,1,0,0
0,117514,,4,6,2,2,12.0,10.75,11.33,10.5,17,39,13,33,34,6,16,15,0,13,45.0,50400.0,38,42467.0,0,0,0,0,0,0,0,0
1,14191,5.0,6,46,4,20,5.0,5.0,5.2,5.0,4,126,44,66,111,10,21,38,1,45,,52000.0,33,42467.0,0,0,0,0,1,1,1,0
1,2153,8.0,6,31,5,19,9.0,8.83,7.55,9.2,8,126,26,46,93,10,20,39,1,18,73.0,83900.0,22,63444.0,0,0,0,0,1,0,1,0
0,116454,,2,2,2,2,15.0,12.5,12.5,12.5,16,22,13,21,18,6,10,8,0,40,24.0,65500.0,23,63444.0,0,0,0,1,0,0,0,0
0,116480,,2,2,2,2,16.0,13.0,13.0,13.0,17,24,12,22,21,6,11,9,0,49,59.0,68200.0,25,59010.0,0,0,0,1,0,1,1,0
0,117358,,4,12,2,7,13.0,12.5,8.75,12.5,18,84,13,33,64,6,16,26,1,14,86.0,105000.0,27,66897.0,0,0,0,0,1,1,0,0
1,190035,10.0,3,3,3,3,10.0,10.0,10.0,10.0,16,24,4,9,9,2,5,5,1,12,,89900.0,43,0.0,1,0,0,0,0,1,0,0
1,116533,10.0,2,21,2,11,10.0,7.5,7.62,7.5,21,80,11,29,59,5,13,21,1,36,,49600.0,32,46078.0,0,0,0,0,0,1,0,0
1,116542,20.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,53,,48100.0,41,40765.0,0,1,0,0,0,0,0,1
1,186980,50.0,3,11,1,6,37.0,21.67,14.55,15.0,7,74,12,31,57,4,14,22,1,44,44.0,107600.0,28,67668.0,0,0,0,0,1,1,1,0
0,116597,,6,10,4,5,15.0,14.0,12.0,14.25,18,57,15,35,47,6,15,17,1,49,45.0,50700.0,30,46434.0,0,0,0,0,0,0,0,0
1,116595,10.0,5,8,3,4,10.0,8.4,8.13,8.67,17,41,13,32,33,6,16,15,1,45,,54600.0,27,46434.0,0,0,0,0,0,0,1,0
1,116608,25.0,2,16,0,5,15.0,20.0,10.06,,15,77,13,32,57,6,6,22,1,45,75.0,57000.0,36,39564.0,0,0,0,0,0,1,0,0
1,189958,5.0,6,33,5,19,5.0,5.0,3.94,5.0,17,130,8,22,68,4,12,28,1,38,81.0,83800.0,28,0.0,0,0,0,0,1,1,0,0
1,186580,5.0,5,18,2,6,10.0,11.2,8.28,10.5,4,81,21,40,65,7,17,23,1,36,67.0,65100.0,46,0.0,0,0,0,0,0,1,0,0
1,116636,6.0,8,12,5,8,7.0,5.75,4.83,5.8,17,75,12,32,45,6,16,18,1,41,72.0,62300.0,43,38223.0,0,0,0,0,1,1,0,0
1,126013,20.0,2,9,0,2,20.0,19.0,15.33,,18,64,13,35,55,6,6,22,0,48,57.0,69700.0,56,0.0,0,0,0,0,0,1,1,0
1,116738,14.0,8,12,6,8,13.0,11.13,9.75,11.0,17,53,14,35,49,6,17,18,1,40,36.0,95600.0,28,61134.0,0,0,0,0,0,0,0,0
1,116453,15.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,12,17,15,4,6,5,0,14,25.0,84900.0,22,61134.0,0,1,0,0,0,0,0,0
0,116797,,3,10,1,5,19.0,18.0,11.6,18.0,18,108,13,35,70,6,17,32,1,36,60.0,63200.0,27,0.0,0,0,0,0,0,1,0,1
0,116800,,3,3,2,2,25.0,17.0,17.0,22.5,17,32,13,24,25,6,11,9,0,45,33.0,47000.0,38,44727.0,0,0,0,0,0,1,1,0
0,116829,,2,5,1,1,15.0,13.0,8.6,11.0,17,44,13,34,39,6,16,16,1,12,33.0,93800.0,57,71132.0,0,0,0,0,0,0,1,0
1,116899,5.0,3,23,2,11,5.0,8.33,4.35,7.5,17,105,8,25,48,4,13,22,1,3,,103300.0,2,46951.0,0,0,0,0,0,0,0,0
1,116894,20.0,2,4,2,4,20.0,16.5,12.25,16.5,21,45,14,32,39,6,15,15,0,1,75.0,107500.0,12,46951.0,0,0,0,0,0,1,1,0
0,185053,,2,14,0,1,35.0,35.0,48.36,,26,88,16,38,86,7,7,23,0,1,86.0,80000.0,12,0.0,0,0,0,0,0,1,1,0
1,116950,30.0,3,10,3,6,30.0,25.0,13.0,25.0,16,53,10,27,38,4,13,15,1,9,81.0,63900.0,26,36142.0,0,0,0,0,0,1,0,0
1,116930,20.0,5,10,2,5,20.0,13.4,11.9,12.5,18,76,13,34,53,6,16,20,1,2,75.0,376000.0,26,60094.0,0,0,0,0,1,0,0,0
0,116998,,5,14,2,9,5.0,7.4,5.93,8.5,19,103,13,33,60,6,16,27,1,9,76.0,81300.0,3,66521.0,0,0,0,0,1,0,0,0
1,116993,10.0,2,7,0,3,17.0,16.0,12.86,,19,81,12,32,56,5,5,23,0,2,,157600.0,37,66521.0,0,0,0,0,0,0,1,0
1,117026,9.0,9,12,4,4,14.0,9.78,8.67,13.5,16,32,15,31,31,6,13,11,1,21,59.0,48100.0,28,28373.0,0,0,0,0,0,1,1,0
0,117017,,1,1,1,1,20.0,20.0,20.0,20.0,17,17,11,16,14,4,6,5,0,32,46.0,45100.0,19,28373.0,0,1,0,0,0,0,0,1
1,117076,10.0,2,17,1,8,10.0,10.0,7.94,10.0,18,93,9,25,52,4,11,19,1,21,79.0,54800.0,15,33726.0,0,0,0,0,0,0,0,0
1,117054,20.0,2,2,1,1,20.0,15.0,15.0,10.0,24,32,9,26,24,4,11,10,0,21,48.0,45200.0,24,33726.0,0,0,0,0,0,0,1,0
0,117115,,3,34,3,17,50.0,36.67,10.24,36.67,22,130,13,33,78,6,17,33,1,3,,63600.0,16,59588.0,0,0,0,0,0,0,0,0
1,117177,9.0,5,19,1,11,9.0,9.2,6.0,9.0,17,122,13,30,82,6,14,31,1,8,82.0,50500.0,10,35463.0,0,0,0,0,1,0,0,0
0,117166,,2,2,0,0,15.0,10.0,10.0,,19,32,10,23,21,4,4,8,0,10,42.0,49000.0,13,35463.0,0,0,0,0,0,0,0,0
0,117164,,1,1,0,0,20.0,20.0,20.0,,20,20,10,17,14,4,4,6,0,8,51.0,45300.0,22,35463.0,0,1,0,0,0,0,0,0
0,117186,,0,1,0,0,25.0,0.0,25.0,,23,23,10,10,15,4,4,6,0,13,,314300.0,24,0.0,0,0,0,1,0,1,0,0
0,117180,,2,11,1,6,23.0,24.0,12.27,23.0,17,126,19,39,76,9,18,31,1,3,80.0,392200.0,35,151261.0,0,1,0,0,0,1,0,0
1,117230,11.0,3,10,1,7,10.0,10.67,5.7,10.0,17,126,6,16,44,3,8,18,1,30,17.0,40600.0,45,35439.0,0,0,0,0,0,0,1,0
1,117216,30.0,4,4,4,4,24.0,10.25,10.25,10.25,16,33,13,27,28,4,10,9,1,16,35.0,61800.0,39,35439.0,0,0,0,0,0,0,0,0
1,117264,17.0,3,9,0,4,17.0,15.67,12.0,,26,89,11,33,59,5,5,25,0,8,45.0,53200.0,32,36809.0,0,0,0,0,0,1,0,0
1,117255,10.0,3,7,1,2,11.0,9.67,8.71,10.0,15,54,12,29,37,6,14,15,0,2,80.0,74000.0,27,36809.0,0,0,0,0,0,0,0,0
0,117240,,2,3,2,2,20.0,22.5,19.0,22.5,21,29,13,27,26,6,14,12,0,16,50.0,61100.0,26,36809.0,0,0,0,0,0,0,0,0
0,117298,,1,5,0,2,20.0,20.0,13.4,,18,81,11,26,54,4,4,19,0,13,78.0,235900.0,50,73833.0,0,0,0,0,0,0,1,0
1,117326,10.0,8,12,5,6,9.0,7.5,6.92,7.2,16,45,14,36,41,6,17,17,1,2,56.0,171500.0,29,91864.0,0,0,0,0,0,0,0,0
1,1731,12.0,8,11,3,4,12.0,11.38,11.82,13.0,6,33,29,44,55,11,18,21,1,13,79.0,198200.0,48,91864.0,0,0,0,0,0,0,1,0
1,3608,27.0,3,24,2,9,30.0,28.0,19.88,28.5,6,126,30,51,96,8,19,34,1,4,,69400.0,10,31126.0,0,0,0,0,0,1,1,0
0,117368,,2,2,2,2,20.0,15.0,15.0,15.0,15,28,11,24,22,5,11,10,0,16,73.0,58200.0,33,43513.0,0,0,0,0,0,0,0,0
1,117411,20.0,3,18,1,9,20.0,20.0,13.81,20.0,15,130,8,24,55,3,11,20,1,12,77.0,90400.0,31,0.0,0,0,0,0,0,1,0,0
0,117399,,4,9,3,5,10.0,11.25,9.33,11.67,17,65,15,33,50,6,15,19,1,13,27.0,84200.0,31,55260.0,0,0,0,0,1,0,1,0
1,5144,15.0,3,33,2,9,10.0,12.67,10.06,12.5,5,105,46,61,123,11,18,29,1,25,,193800.0,13,36726.0,0,0,0,0,1,0,1,0
0,100581,,3,20,3,8,6.0,9.0,8.35,9.0,16,68,11,27,52,4,12,19,1,5,78.0,27500.0,21,43906.0,0,0,0,0,1,0,1,0
0,117495,,2,2,1,1,21.0,18.0,18.0,21.0,22,31,10,24,23,4,10,9,0,3,36.0,244200.0,25,44554.0,0,0,0,0,0,0,0,0
1,185052,100.0,2,18,1,7,110.0,150.0,89.44,100.0,16,106,32,50,118,6,15,26,1,3,47.0,244200.0,25,44554.0,0,0,0,0,0,0,1,0
1,117552,20.0,1,4,1,1,20.0,20.0,13.75,20.0,18,51,12,32,40,6,15,18,0,14,53.0,265000.0,24,95073.0,0,0,0,0,0,0,0,0
1,116329,15.0,5,8,3,5,15.0,13.2,10.63,13.67,18,53,14,32,42,6,14,16,1,14,42.0,219600.0,26,95073.0,0,0,0,0,0,1,1,0
1,2643,25.0,7,10,5,8,20.0,18.57,17.5,18.0,5,45,28,44,52,11,20,20,1,15,58.0,212300.0,23,0.0,0,0,0,0,1,1,0,0
1,45584,25.0,3,4,2,3,15.0,18.33,16.25,17.5,20,45,15,34,40,6,16,16,0,17,50.0,186100.0,0,0.0,0,0,0,0,0,1,0,0
0,117639,,4,10,2,6,10.0,11.75,10.4,12.5,15,118,13,31,64,6,14,29,0,21,,0.0,0,0.0,0,0,0,0,0,1,0,1
1,117673,15.0,3,11,0,6,15.0,15.0,9.73,,15,126,12,32,70,5,5,30,1,40,59.0,76200.0,36,56440.0,0,0,0,0,0,1,1,0
0,3976,,6,28,4,14,9.0,7.75,7.41,7.63,15,122,29,49,123,6,15,31,1,36,70.0,51000.0,29,56440.0,0,0,0,0,1,1,0,0
0,117688,,2,2,0,0,20.0,15.0,15.0,,19,31,10,23,21,4,4,8,0,53,,41300.0,36,38420.0,0,0,0,0,0,1,0,0
1,187517,25.0,4,7,4,6,20.0,15.0,16.43,15.0,16,33,7,14,15,2,6,6,1,45,,33300.0,33,0.0,1,0,0,0,0,1,1,0
1,117711,16.0,2,5,1,3,16.0,16.0,13.6,16.0,23,98,10,29,50,4,12,20,0,25,67.0,27100.0,19,38750.0,0,0,0,0,0,0,0,0
1,117726,10.0,5,6,4,4,10.0,9.2,8.67,9.0,23,33,12,30,29,6,15,13,1,51,,38500.0,28,35926.0,0,0,0,0,0,1,0,0
0,117745,,2,8,1,3,20.0,22.5,19.0,25.0,18,76,13,33,56,6,16,23,0,45,80.0,37500.0,33,44306.0,0,0,0,0,0,0,0,0
0,117813,,3,7,2,3,25.0,33.33,27.14,37.5,17,92,14,32,47,6,16,20,0,41,73.0,36700.0,34,0.0,0,0,0,0,0,1,1,0
1,117825,25.0,1,2,1,2,25.0,25.0,25.0,25.0,21,41,12,30,34,6,15,14,0,36,41.0,50000.0,34,0.0,0,0,0,0,0,1,0,0
1,117866,10.0,2,15,2,9,20.0,18.0,11.27,18.0,23,108,12,32,76,6,16,31,1,30,58.0,62600.0,49,35216.0,0,0,0,0,0,0,0,0
0,117863,,6,18,5,12,10.0,11.0,7.67,10.8,24,113,11,33,71,6,17,28,1,39,41.0,62900.0,27,35216.0,0,0,0,0,1,0,1,0
0,117859,,5,7,2,3,8.0,9.0,8.14,9.0,17,68,14,26,39,6,11,14,1,32,71.0,25700.0,51,35216.0,0,0,0,0,0,1,0,0
1,117847,20.0,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,15,3,7,6,0,36,51.0,39300.0,42,35216.0,0,0,0,1,0,0,1,0
1,117922,15.0,1,8,1,4,10.0,15.0,8.09,15.0,18,66,11,28,47,6,13,19,1,48,74.0,37600.0,40,36866.0,0,0,0,0,0,1,1,0
1,117994,10.0,3,8,1,2,15.0,12.33,10.88,10.0,18,67,13,34,50,6,16,21,0,27,,65900.0,38,43495.0,0,0,0,0,0,0,0,0
1,117969,9.0,3,11,1,6,8.0,8.67,7.45,8.0,24,103,11,32,58,6,16,26,0,24,67.0,49800.0,22,43495.0,0,0,0,0,0,0,0,0
0,118033,,2,2,1,1,16.0,13.0,13.0,16.0,17,32,11,24,25,4,9,8,0,46,,45700.0,29,37485.0,0,0,0,0,0,1,1,0
0,118030,,0,1,0,0,25.0,0.0,25.0,,19,19,10,10,12,4,4,4,0,53,82.0,41300.0,31,37485.0,0,1,0,0,0,0,0,0
1,118043,10.0,3,13,1,9,10.0,6.67,6.54,10.0,17,126,12,30,74,5,13,28,1,47,63.0,34700.0,33,37911.0,0,0,0,0,0,1,0,0
1,118060,22.0,1,2,1,1,6.0,20.0,13.0,20.0,15,16,12,17,14,4,6,5,0,36,53.0,43000.0,58,38071.0,0,1,0,0,0,1,0,0
1,118091,20.0,1,8,0,4,15.0,15.0,16.13,,18,74,14,34,59,6,6,22,1,40,50.0,49100.0,32,40871.0,0,0,0,0,0,0,1,0
0,118090,,3,7,0,1,10.0,6.67,4.86,,19,68,7,20,25,4,4,9,0,36,,43200.0,31,40871.0,0,0,0,0,0,0,0,0
1,118083,15.0,2,4,0,1,20.0,20.0,13.75,,26,51,10,29,36,5,5,15,0,48,37.0,39000.0,32,0.0,0,0,0,0,0,1,0,0
0,118102,,2,2,1,1,35.0,27.5,27.5,35.0,22,28,13,27,25,6,13,11,0,53,77.0,34700.0,37,32685.0,0,0,0,0,0,1,0,0
0,118129,,0,2,0,0,16.0,0.0,13.0,,15,19,13,13,15,5,5,5,0,37,81.0,33600.0,32,0.0,0,1,0,0,0,0,0,0
1,118097,5.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,11,16,14,4,6,5,0,45,40.0,39800.0,36,36597.0,0,1,0,0,0,1,0,0
0,118171,,0,12,0,7,50.0,0.0,42.5,,25,123,12,12,78,6,6,31,1,45,26.0,39600.0,32,0.0,0,0,0,0,0,1,0,0
1,118166,10.0,2,3,2,2,10.0,15.0,13.33,15.0,15,24,13,24,23,6,11,9,0,45,,39600.0,32,0.0,0,0,0,1,0,1,0,0
1,118182,5.0,3,22,0,9,6.0,6.33,4.5,,17,124,11,22,68,4,4,28,1,47,74.0,50300.0,33,37039.0,0,0,0,0,1,0,1,0
0,118227,,4,10,3,6,15.0,11.75,8.6,10.67,15,63,14,33,50,5,13,18,0,22,,53000.0,19,45673.0,0,0,0,0,0,1,1,0
0,118199,,6,8,2,2,7.0,5.0,5.0,5.0,18,40,7,22,25,4,12,11,0,24,27.0,83000.0,48,45673.0,0,0,0,0,0,0,0,0
0,118190,,1,1,1,1,20.0,20.0,20.0,20.0,27,27,7,20,18,3,9,8,0,23,,145100.0,49,45673.0,0,0,0,1,0,0,0,1
0,118186,,1,2,1,1,25.0,25.0,25.0,25.0,16,17,11,15,15,5,7,6,0,23,73.0,85800.0,49,45673.0,0,0,0,1,0,0,0,0
0,118257,,4,11,3,8,16.0,11.5,7.36,12.0,21,125,13,32,59,6,16,27,0,24,71.0,121200.0,28,57337.0,0,0,0,0,0,0,0,0
0,118230,,5,21,4,12,20.0,21.0,20.0,21.25,26,89,11,31,66,5,16,25,1,35,56.0,71000.0,24,57337.0,0,0,0,0,0,0,0,0
0,118189,,2,2,2,2,15.0,15.0,15.0,15.0,21,29,10,23,22,4,10,9,0,24,31.0,151500.0,43,57337.0,0,0,0,0,0,0,0,0
1,4055,10.0,5,13,3,5,10.0,10.4,10.15,10.0,15,29,25,32,44,3,6,7,1,24,46.0,124700.0,41,57337.0,1,0,0,0,0,1,1,0
0,118263,,6,14,3,5,14.0,12.67,9.93,13.0,17,55,14,35,47,6,17,18,1,44,30.0,64000.0,29,39419.0,0,0,0,0,1,0,1,0
0,118290,,2,11,0,5,20.0,20.0,16.55,,26,109,10,31,67,5,5,27,0,36,47.0,65300.0,29,39623.0,0,0,0,0,0,1,1,0
0,118286,,3,6,2,2,15.0,11.33,10.17,10.5,18,52,13,33,42,6,15,16,0,36,68.0,57700.0,29,39623.0,0,0,0,0,0,1,1,0
1,118328,20.0,4,6,1,1,10.0,8.75,8.5,10.0,18,28,11,24,24,5,11,9,0,46,33.0,51900.0,39,40275.0,0,0,0,0,0,1,0,0
0,118346,,1,8,0,4,25.0,25.0,8.25,,26,124,10,22,51,4,4,22,1,36,84.0,42900.0,39,33625.0,0,0,0,0,0,0,1,0
1,118361,10.0,4,18,4,11,6.0,10.75,9.28,10.75,15,105,13,31,68,6,17,29,1,42,75.0,96200.0,55,44627.0,0,0,0,0,1,0,0,0
0,113797,,1,5,0,1,15.0,15.0,11.8,,20,78,10,23,43,4,4,14,0,35,78.0,63000.0,31,44627.0,0,0,0,0,0,1,0,0
1,118367,19.0,2,3,0,1,15.0,12.5,10.0,,15,41,8,24,27,2,2,9,0,45,60.0,46200.0,36,0.0,1,0,0,0,0,1,0,1
0,118362,,1,1,0,0,20.0,20.0,20.0,,16,16,12,17,14,5,5,6,0,48,67.0,47300.0,29,37232.0,0,1,0,0,0,1,1,0
1,116669,10.0,3,5,1,2,7.0,6.33,5.8,7.0,17,43,13,31,35,6,13,13,0,18,65.0,44400.0,37,37606.0,0,0,0,0,0,0,1,0
1,118392,12.0,2,23,1,13,10.0,8.0,5.35,6.0,23,120,9,21,66,5,14,31,1,50,80.0,37500.0,29,43703.0,0,0,0,0,1,1,1,0
1,118391,10.0,5,11,2,4,10.0,6.0,5.27,7.5,16,81,13,33,50,6,16,21,0,45,62.0,39000.0,32,43703.0,0,0,0,0,0,1,0,1
0,118401,,2,8,0,3,10.0,12.5,8.0,,19,80,6,20,31,3,3,12,1,40,,67700.0,22,0.0,0,0,0,0,0,1,0,1
1,118408,15.0,1,5,0,2,15.0,15.0,9.0,,20,65,10,28,42,4,4,16,0,49,76.0,42700.0,23,34980.0,0,0,0,0,0,0,1,0
0,118412,,2,2,1,1,20.0,15.0,15.0,10.0,19,24,12,23,21,6,11,9,0,37,56.0,41200.0,25,0.0,0,0,0,1,0,0,0,0
0,118493,,7,39,6,23,25.0,22.14,17.62,21.67,15,130,14,36,89,6,17,34,1,48,79.0,42000.0,41,33072.0,0,0,0,0,1,1,0,0
1,118487,20.0,1,2,1,2,20.0,20.0,15.0,20.0,18,45,10,22,26,4,8,10,0,48,29.0,42000.0,41,33072.0,0,0,0,0,0,1,0,0
0,118484,,2,2,1,1,20.0,15.0,15.0,10.0,19,35,10,23,22,4,10,9,0,48,75.0,42000.0,41,33072.0,0,0,0,0,0,1,0,0
1,118564,5.0,8,24,5,14,4.0,4.88,3.5,5.2,19,122,8,26,66,3,13,28,1,53,61.0,37600.0,25,34013.0,0,0,0,0,1,0,0,0
0,118574,,7,7,3,3,10.0,8.57,8.57,10.0,15,36,15,36,37,6,16,14,1,45,,36200.0,32,41797.0,0,0,0,0,0,1,1,0
0,118576,,1,1,0,0,25.0,25.0,25.0,,20,20,11,17,16,5,5,6,0,45,,38100.0,29,0.0,0,1,0,0,0,1,1,0
0,118605,,1,3,0,1,20.0,20.0,11.67,,18,44,12,28,32,6,6,13,0,53,54.0,29900.0,26,35742.0,0,0,0,0,0,1,1,0
0,118639,,5,6,2,3,13.0,11.4,10.33,12.5,17,41,13,31,36,6,13,12,0,0,29.0,54300.0,0,32508.0,0,0,0,0,0,1,0,0
1,118657,11.0,2,12,2,10,12.0,11.0,7.75,11.0,16,124,14,31,66,6,13,28,1,53,,36800.0,32,33718.0,0,0,0,0,1,1,0,0
1,118759,3.0,4,15,2,10,3.0,3.25,2.88,2.5,16,117,13,26,57,5,11,25,1,31,77.0,51000.0,19,0.0,0,0,0,0,1,1,0,0
1,118739,15.0,2,2,2,2,15.0,12.5,12.5,12.5,20,28,10,23,22,4,10,9,0,24,50.0,115500.0,38,63171.0,0,0,0,0,0,0,1,0
1,118736,25.0,1,1,1,1,25.0,25.0,25.0,25.0,15,15,8,10,10,3,4,4,0,25,67.0,55000.0,20,63171.0,1,0,0,0,0,1,1,0
0,4748,,3,22,1,10,14.0,13.33,8.55,14.0,18,128,23,42,110,6,15,31,1,52,76.0,156300.0,22,63171.0,0,0,0,0,1,0,1,0
0,118762,,1,1,1,1,20.0,20.0,20.0,20.0,17,17,11,16,14,5,7,6,0,24,50.0,132500.0,50,52963.0,0,1,0,0,0,0,1,0
0,118787,,1,1,1,1,25.0,25.0,25.0,25.0,21,21,11,18,17,5,8,7,0,27,,68900.0,22,0.0,0,1,0,0,0,1,0,1
1,118847,25.0,4,12,4,9,15.0,13.5,11.25,13.5,18,89,14,35,65,6,16,24,1,24,57.0,58300.0,23,0.0,0,0,0,0,0,1,0,0
1,118805,20.0,3,7,3,6,15.0,14.0,10.0,14.0,20,77,13,33,54,6,15,20,1,24,54.0,109500.0,33,54966.0,0,0,0,0,0,0,0,0
1,118823,17.0,2,7,0,4,20.0,17.0,13.0,,18,124,8,19,33,3,3,13,1,14,44.0,159900.0,27,79539.0,0,0,0,0,0,0,0,0
1,145436,10.0,1,1,1,1,25.0,25.0,25.0,25.0,21,21,13,20,18,5,8,7,0,2,,77500.0,29,0.0,0,1,0,0,0,1,1,0
0,119923,,1,1,1,1,25.0,25.0,25.0,25.0,16,16,12,17,14,5,7,6,0,51,,69700.0,26,0.0,0,1,0,0,0,1,0,0
0,118849,,1,13,0,6,15.0,15.0,9.92,,17,93,13,33,66,6,6,25,1,11,61.0,173200.0,26,70769.0,0,0,0,0,1,0,1,0
1,118831,20.0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,10,17,15,4,7,6,0,12,35.0,85000.0,16,70769.0,0,1,0,0,0,0,0,0
