TARGET_B,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U,DemMedIncome_Missing,DemCluster10,DemCluster44,DemCluster30,DemCluster41,DemCluster32,DemCluster47,DemCluster40,DemCluster49,DemCluster13
0,2.2082744135228043,3.0492730404820207,1.9600947840472696,2.4069451083182885,1.62924053973028,1.383791230901772,1.247032293786383,1.3001916620664788,3.0007198150650303,4.044804116661965,12,32,45,6,17,20,1,31.0,27600.0,42,37406.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,2.4069451083182885,-2.302585092994045,2.091864061678393,3.0007198150650303,3.0007198150650303,2.565718292524414,2.451005098112319,2.89591193827178,4.821087692210561,13,32,67,6,6,31,1,47.0,52700.0,23,51969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,2.312535423847214,0.7419373447293773,1.9600947840472696,3.2228678461377385,3.1179499062782403,2.501435951739211,3.1179499062782403,2.714694743820879,4.478472532942134,12,31,59,5,14,23,1,53.0,52700.0,23,51969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,1.410986973710262,0.0953101798043249,1.1314021114911006,3.0007198150650303,3.0007198150650303,2.6100697927420065,3.0007198150650303,3.095577608523707,4.345103280569283,10,27,40,4,11,15,1,61.0,49900.0,39,38844.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1.410986973710262,2.714694743820879,0.0953101798043249,2.312535423847214,1.8082887711792652,1.88706964903238,1.4747630091074986,2.091864061678393,2.89591193827178,4.829113417472866,12,30,67,5,13,27,1,65.0,23700.0,29,20682.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,2.8390784635086144,-2.302585092994045,1.9600947840472696,2.4069451083182885,2.4069451083182885,2.032087845296365,2.8678989020441064,2.9496883350525844,4.860587297852597,11,24,65,4,4,26,1,65.0,55400.0,26,39029.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.6461747973841225,0.0953101798043249,1.62924053973028,2.778819271990417,2.6461747973841225,2.091864061678393,2.778819271990417,2.714694743820879,4.478472532942134,12,31,58,5,13,23,0,42.0,46200.0,31,39029.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,1.1314021114911006,0.0953101798043249,0.7419373447293773,3.0007198150650303,3.0007198150650303,2.376764491168297,3.0007198150650303,3.0492730404820207,3.9531649487593215,12,29,36,6,13,14,0,36.0,41000.0,27,39029.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.9600947840472696,2.4069451083182885,1.410986973710262,1.9600947840472696,2.312535423847214,1.9796212063976248,1.747459210331475,1.88706964903238,2.8390784635086144,3.933784497209659,14,35,44,6,16,17,1,55.0,33900.0,25,39029.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.4069451083182885,0.7419373447293773,1.9600947840472696,2.5726122302071057,2.533696813957432,2.365559892155434,2.533696813957432,2.714694743820879,4.489759334476764,13,34,62,6,16,24,1,49.0,60200.0,40,55201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,0.7419373447293773,0.0953101798043249,0.0953101798043249,3.0007198150650303,2.533696813957432,2.533696813957432,1.62924053973028,2.89591193827178,3.1822118404966093,12,23,20,6,11,9,0,55.0,86700.0,31,55201.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,1.8082887711792652,1.410986973710262,1.410986973710262,1.9600947840472696,1.8082887711792652,1.7227665977411035,1.8484548129046,2.778819271990417,3.3357695763397,12,24,24,5,11,9,1,81.5,53000.0,26,36445.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.714694743820879,0.7419373447293773,2.4069451083182885,2.312535423847214,2.52011290552262,2.2375130962503307,2.312535423847214,1.62924053973028,4.6549122778829055,27,46,81,11,21,34,1,78.0,19800.0,22,27500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.410986973710262,3.4688560301359703,0.0953101798043249,2.8390784635086144,2.714694743820879,2.47232786758114,2.2049722641270453,2.312535423847214,2.714694743820879,4.844974178195408,14,35,84,6,16,33,1,63.5,39700.0,36,40450.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1.8082887711792652,2.091864061678393,1.1314021114911006,1.1314021114911006,1.62924053973028,1.691939133945844,1.6544112780768314,1.7526720805200082,2.8390784635086144,3.3357695763397,13,24,24,6,12,10,1,30.0,21300.0,57,38750.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.7419373447293773,-2.302585092994045,0.0953101798043249,2.778819271990417,2.778819271990417,2.4069451083182885,2.6619665279224902,3.261935314328648,3.716008121502189,10,28,29,4,4,11,0,59.15084489627696,39600.0,48,39350.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,2.714694743820879,-2.302585092994045,2.2082744135228043,3.2228678461377385,2.714694743820879,1.9501867058225733,2.6619665279224902,2.89591193827178,4.837075242970874,13,34,70,6,6,30,1,59.15084489627696,36500.0,30,36890.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,1.410986973710262,3.139832617527748,0.7419373447293773,2.6461747973841225,3.2228678461377385,2.3841650799864684,1.856297990365626,2.028148247292285,2.8390784635086144,4.745801315727837,14,35,81,6,17,33,1,62.0,48100.0,37,41307.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,1.1314021114911006,1.1314021114911006,1.1314021114911006,2.714694743820879,2.344686269012681,2.344686269012681,2.344686269012681,2.8390784635086144,3.4995332823830174,12,29,32,4,12,11,0,48.5,26100.0,18,39844.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,2.714694743820879,2.312535423847214,2.312535423847214,2.312535423847214,2.89591193827178,3.1822118404966093,12,23,20,6,11,9,0,87.0,33800.0,22,37083.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,1.1314021114911006,1.8082887711792652,0.0953101798043249,1.1314021114911006,3.0007198150650303,2.9496883350525844,2.8390784635086144,2.714694743820879,2.89591193827178,4.455509411433685,13,34,57,6,16,22,0,36.0,37300.0,40,44191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,2.2082744135228043,0.7419373447293773,1.62924053973028,3.2228678461377385,3.0007198150650303,2.511223958105374,3.0007198150650303,3.0492730404820207,4.383275854074314,14,32,66,6,16,24,0,83.0,71900.0,34,46423.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,3.1822118404966093,1.410986973710262,2.4069451083182885,1.62924053973028,1.9401794743463283,1.6448050562713916,2.091864061678393,2.714694743820879,4.771531723203316,14,35,72,6,17,29,1,54.0,73400.0,37,51576.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2.2082744135228043,3.55820113047182,1.9600947840472696,3.0492730404820207,1.62924053973028,1.62924053973028,1.745715530726648,1.62924053973028,3.139832617527748,4.86830338551846,12,31,74,6,17,34,1,67.0,85700.0,33,50505.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.091864061678393,0.7419373447293773,1.410986973710262,2.714694743820879,2.429217743927412,2.166765369851511,2.312535423847214,2.89591193827178,4.027135812528651,13,33,44,6,15,17,1,52.0,75100.0,21,46901.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.1314021114911006,0.0953101798043249,0.0953101798043249,3.0007198150650303,2.714694743820879,2.714694743820879,3.0007198150650303,3.0492730404820207,3.4688560301359703,12,26,26,6,13,11,0,65.0,42500.0,0,53513.457361167966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,3.261935314328648,0.0953101798043249,2.778819271990417,2.5726122302071057,2.091864061678393,2.038619547159581,2.4069451083182885,1.9600947840472696,4.86830338551846,27,40,102,6,13,33,1,54.5,67500.0,19,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1.410986973710262,1.62924053973028,0.0953101798043249,0.0953101798043249,3.0007198150650303,3.0007198150650303,2.89591193827178,3.0007198150650303,2.714694743820879,3.4688560301359703,14,29,29,6,13,11,0,55.5,63600.0,43,52258.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.312535423847214,1.410986973710262,1.410986973710262,1.62924053973028,1.766441661243765,1.4586150226995167,1.766441661243765,2.778819271990417,4.160444363926624,14,32,33,6,14,13,1,54.0,52800.0,19,38578.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.1822118404966093,3.1822118404966093,7,17,16,3,7,6,0,85.0,48700.0,33,38578.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.410986973710262,0.7419373447293773,0.7419373447293773,3.0007198150650303,2.714694743820879,2.429217743927412,2.714694743820879,2.89591193827178,3.691376334312523,12,31,33,6,14,13,0,57.0,55900.0,31,49143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,3.1822118404966093,1.1314021114911006,2.778819271990417,1.1314021114911006,1.308332819650179,1.1568811967920856,1.1314021114911006,2.8390784635086144,4.86830338551846,12,30,74,5,13,28,1,68.5,67500.0,41,42349.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.89591193827178,0.0953101798043249,2.312535423847214,2.312535423847214,2.312535423847214,1.7227665977411035,2.312535423847214,3.095577608523707,4.844974178195408,10,29,69,4,12,29,1,85.0,24700.0,23,25938.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,2.091864061678393,3.6402142821326553,2.091864061678393,3.3357695763397,1.62924053973028,1.62924053973028,1.366091653802371,1.62924053973028,2.8390784635086144,4.860587297852597,12,32,82,6,17,33,1,37.0,26300.0,24,39276.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8082887711792652,3.4372078191851885,1.1314021114911006,2.714694743820879,1.1314021114911006,1.3270750014599193,1.0331844833456545,0.8878912573524571,2.9496883350525844,4.86830338551846,10,31,66,5,15,30,1,53.0,15000.0,26,29583.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1.8082887711792652,3.0007198150650303,0.7419373447293773,2.4932054526026954,1.1314021114911006,1.3270750014599193,1.0986122886681098,1.1314021114911006,2.714694743820879,4.86830338551846,11,30,65,5,14,29,1,72.0,32200.0,24,35104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.714694743820879,-2.302585092994045,1.8082887711792652,1.8082887711792652,1.5260563034950492,1.252762968495368,2.6100697927420065,2.89591193827178,4.754451888703846,9,26,58,4,4,24,1,48.0,79900.0,33,54528.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,3.2228678461377385,1.1314021114911006,2.6461747973841225,1.62924053973028,2.2082744135228043,1.715598108262491,2.171336806384092,1.410986973710262,4.837075242970874,16,33,75,6,15,31,1,50.0,69600.0,29,54528.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,3.370738174177447,1.410986973710262,2.9496883350525844,1.8082887711792652,2.0373166153791646,1.9401794743463283,2.028148247292285,2.8390784635086144,4.779963476361254,11,30,81,5,16,33,1,62.0,55300.0,29,53513.457361167966,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0,0.0953101798043249,2.312535423847214,0.0953101798043249,2.091864061678393,2.714694743820879,2.714694743820879,2.509599262378372,2.714694743820879,3.0492730404820207,4.719391330078114,10,27,60,4,11,24,1,71.0,44400.0,27,46616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,1.9600947840472696,-2.302585092994045,1.1314021114911006,3.2228678461377385,3.2228678461377385,2.9647574692545606,2.62212913859457,2.89591193827178,4.635699391022914,13,35,61,6,6,29,0,74.0,46900.0,41,42467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.62924053973028,-2.302585092994045,0.7419373447293773,2.9496883350525844,2.778819271990417,2.509599262378372,2.028148247292285,2.89591193827178,3.972176928247893,13,33,43,6,6,17,1,57.0,34900.0,26,42467.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,2.8390784635086144,2.8390784635086144,10,15,13,4,6,5,0,57.0,32800.0,26,37375.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.1314021114911006,3.370738174177447,0.7419373447293773,2.778819271990417,2.312535423847214,2.005525858729668,1.7509374747078,1.8082887711792652,2.89591193827178,4.812997033190408,13,31,73,6,15,31,1,72.0,31800.0,29,33750.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,0.7419373447293773,0.0953101798043249,0.7419373447293773,2.714694743820879,2.714694743820879,2.312535423847214,2.714694743820879,3.139832617527748,3.6136169696133895,10,24,23,4,9,9,0,55.0,83200.0,19,42599.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.62924053973028,2.312535423847214,1.1314021114911006,1.8082887711792652,1.62924053973028,1.5040773967762742,1.62924053973028,1.5623463049002495,2.9496883350525844,4.027135812528651,12,31,45,6,15,18,1,50.0,22400.0,28,35938.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.5726122302071057,1.1314021114911006,2.4932054526026954,2.312535423847214,2.005525858729668,1.4655675420143983,2.005525858729668,2.8390784635086144,4.728272383122075,13,28,65,6,13,25,1,37.0,25300.0,29,36563.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.714694743820879,1.1314021114911006,2.6461747973841225,1.9600947840472696,1.7227665977411035,1.6808279085207731,1.7526720805200082,2.8390784635086144,4.804840381116659,8,19,46,4,9,21,1,64.0,59300.0,27,53513.457361167966,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,1.8082887711792652,1.410986973710262,1.410986973710262,2.4932054526026954,2.3513752571634776,2.376764491168297,2.312535423847214,2.89591193827178,3.4995332823830174,12,31,31,6,15,13,1,63.5,33100.0,25,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,1.1314021114911006,2.8390784635086144,0.0953101798043249,2.2082744135228043,2.2082744135228043,2.131796772013764,1.9095425048844383,2.091864061678393,2.89591193827178,4.692264892839025,12,31,68,5,13,29,1,54.0,41900.0,28,40125.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1.62924053973028,2.2082744135228043,0.7419373447293773,1.1314021114911006,1.62924053973028,1.62924053973028,2.005525858729668,1.62924053973028,2.714694743820879,4.533674184283021,11,31,58,5,14,27,1,54.5,41900.0,28,40125.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1.8082887711792652,3.1822118404966093,1.62924053973028,2.8390784635086144,2.091864061678393,1.88706964903238,1.6448050562713916,1.8718021769015916,2.8390784635086144,4.86830338551846,12,31,74,6,17,31,1,60.5,15500.0,29,53513.457361167966,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,2.312535423847214,0.0953101798043249,1.62924053973028,2.714694743820879,2.714694743820879,2.186051276738094,2.714694743820879,2.8390784635086144,4.779963476361254,13,31,67,6,14,30,0,67.0,58500.0,31,33923.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0953101798043249,2.312535423847214,-2.302585092994045,1.410986973710262,2.778819271990417,2.778819271990417,2.0149030205422647,2.6619665279224902,3.261935314328648,4.635699391022914,9,22,54,4,4,20,0,59.15084489627696,35800.0,25,33923.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1.62924053973028,3.0007198150650303,0.7419373447293773,2.4932054526026954,2.312535423847214,2.312535423847214,2.476538400117484,2.312535423847214,2.89591193827178,4.779963476361254,23,42,100,6,15,29,1,79.0,58900.0,30,49190.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.778819271990417,0.7419373447293773,2.4069451083182885,3.2228678461377385,2.8820035082256483,2.6100697927420065,2.533696813957432,2.8390784635086144,4.844974178195408,14,34,75,6,16,31,1,48.0,51000.0,45,49190.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0.7419373447293773,1.410986973710262,-2.302585092994045,0.0953101798043249,3.40452517175483,3.317815772723105,3.1179499062782403,2.4932054526026954,2.89591193827178,3.716008121502189,13,34,35,6,6,15,0,52.0,67900.0,31,49190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.5726122302071057,1.1314021114911006,1.9600947840472696,2.312535423847214,2.533696813957432,2.224623551524334,2.465553921272185,2.778819271990417,4.33204826486764,14,36,62,6,17,24,1,53.0,83200.0,30,48474.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.62924053973028,2.714694743820879,-2.302585092994045,1.410986973710262,2.6461747973841225,2.312535423847214,2.6789646202071133,2.6619665279224902,1.410986973710262,4.420044701861403,25,45,77,11,11,31,1,59.15084489627696,67800.0,22,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0953101798043249,2.8390784635086144,0.0953101798043249,1.8082887711792652,1.62924053973028,2.312535423847214,1.900613874140137,2.312535423847214,3.0492730404820207,4.575741375297279,17,36,76,4,12,24,1,63.5,46000.0,0,43234.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.8082887711792652,0.0953101798043249,1.1314021114911006,3.139832617527748,3.1822118404966093,3.132446096869813,3.2228678461377385,3.261935314328648,3.8088822465086327,10,32,43,5,16,17,1,60.0,42500.0,35,34792.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0.7419373447293773,3.139832617527748,-2.302585092994045,1.9600947840472696,3.55820113047182,3.484312288372662,2.6304489550786583,2.6619665279224902,3.2228678461377385,4.728272383122075,25,47,110,6,6,29,1,59.15084489627696,46600.0,25,41329.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1.410986973710262,2.6461747973841225,0.7419373447293773,1.9600947840472696,3.2228678461377385,3.061051739674633,2.4630018143999504,3.1179499062782403,2.778819271990417,4.852811208902689,13,34,66,6,16,30,1,47.0,67700.0,35,60430.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.410986973710262,3.261935314328648,1.1314021114911006,2.5726122302071057,1.62924053973028,2.180417459019838,2.012232791986386,2.131796772013764,2.778819271990417,4.728272383122075,13,30,72,6,15,28,1,72.0,24300.0,21,53513.457361167966,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1,0.0953101798043249,2.4069451083182885,-2.302585092994045,1.9600947840472696,3.0007198150650303,3.0007198150650303,2.5726122302071057,2.70805020110221,3.261935314328648,4.33204826486764,10,31,59,5,5,23,1,31.0,40300.0,37,39456.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.778819271990417,0.0953101798043249,2.091864061678393,2.714694743820879,2.344686269012681,1.88706964903238,2.091864061678393,3.2228678461377385,4.837075242970874,11,32,67,6,16,30,1,62.0,53500.0,36,39456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,3.2228678461377385,0.7419373447293773,2.6461747973841225,2.8390784635086144,2.747270914255491,2.3739750890807185,2.778819271990417,3.0492730404820207,4.852811208902689,13,34,82,6,17,33,1,19.0,32000.0,23,32750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,2.8390784635086144,2.8390784635086144,10,16,15,4,7,6,0,71.0,47800.0,48,34410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.62924053973028,3.095577608523707,1.1314021114911006,2.4069451083182885,2.714694743820879,2.6461747973841225,2.1983350716202463,2.6224923127405635,2.714694743820879,4.710430696645584,4,12,41,2,6,19,1,66.0,96800.0,34,53513.457361167966,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,1.9600947840472696,3.66612246699132,0.7419373447293773,3.0007198150650303,2.312535423847214,1.9401794743463283,1.3737155789130306,2.028148247292285,2.89591193827178,4.852811208902689,14,36,80,6,17,34,1,73.0,39400.0,44,38976.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.1314021114911006,-2.302585092994045,-2.302585092994045,2.714694743820879,2.312535423847214,2.312535423847214,2.6100697927420065,2.9496883350525844,3.3357695763397,10,23,22,5,5,10,0,76.0,86200.0,36,38976.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,2.2082744135228043,-2.302585092994045,0.7419373447293773,3.0007198150650303,3.2228678461377385,3.083743150876704,2.6619665279224902,1.8082887711792652,4.175924549214524,40,60,116,11,11,38,1,59.15084489627696,39500.0,34,25313.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,3.370738174177447,0.7419373447293773,2.714694743820879,2.4932054526026954,2.4932054526026954,2.074428999856292,2.4932054526026954,3.095577608523707,4.852811208902689,11,32,83,5,15,32,1,73.0,55200.0,44,39150.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,2.6461747973841225,0.7419373447293773,2.4069451083182885,2.312535423847214,2.028148247292285,2.091864061678393,2.028148247292285,2.778819271990417,4.73707525686803,14,34,72,6,15,31,1,79.0,40000.0,32,37586.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2.091864061678393,3.40452517175483,1.62924053973028,2.778819271990417,1.410986973710262,1.4422019930581864,1.172482137234565,1.4586150226995167,2.8390784635086144,4.455509411433685,10,30,59,5,16,25,1,77.0,42800.0,34,37586.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,1.410986973710262,-2.302585092994045,0.0953101798043249,3.2228678461377385,3.2228678461377385,3.1717842173343502,2.6619665279224902,3.0007198150650303,4.35799005684564,13,26,47,6,6,19,0,59.15084489627696,35000.0,35,34886.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.62924053973028,-2.302585092994045,0.7419373447293773,2.714694743820879,2.714694743820879,2.4069451083182885,2.6619665279224902,3.1822118404966093,4.728272383122075,9,24,49,4,4,19,0,59.15084489627696,42300.0,27,38889.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.62924053973028,0.0953101798043249,1.410986973710262,2.714694743820879,2.681021528714291,2.5416019934645457,2.714694743820879,3.0007198150650303,3.9531649487593215,12,32,41,6,15,18,1,71.0,35000.0,32,34583.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.312535423847214,0.0953101798043249,2.091864061678393,3.0007198150650303,2.8678989020441064,2.282382385676526,3.0007198150650303,2.8390784635086144,4.860587297852597,7,24,56,4,14,28,1,54.0,71700.0,31,50451.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.8082887711792652,2.4932054526026954,1.1314021114911006,1.62924053973028,1.8082887711792652,1.983756291545428,2.1610215286722587,2.2793164660546914,2.89591193827178,3.972176928247893,13,31,54,6,14,22,1,81.0,59000.0,37,46705.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,2.091864061678393,-2.302585092994045,1.1314021114911006,3.2228678461377385,3.1179499062782403,2.747270914255491,2.778819271990417,3.261935314328648,4.728272383122075,7,23,46,3,3,20,1,67.0,74400.0,29,64234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
